20240129142001,-144.3
20240129143001,-146.09
20240129144001,-148.32
20240129145001,-151.56
20240129150001,-155.42
20240129151001,-159.0
20240129152001,-162.43
20240129153001,-166.67
20240129154001,-172.1
20240129155001,-178.27
20240129160001,-184.87
20240129161001,-192.0
20240129162001,-199.52
20240129163001,-207.19
20240129164001,-215.26
20240129165001,-224.28
20240217090001,1114.58
20240217091001,862.61
20240217092001,739.67
20240217093001,728.62
20240217094001,703.51
20240217095001,616.33
20240217100001,569.72
20240217101001,484.59
20240217102001,418.87
20240217103001,349.02
20240217104001,290.76
20240217105001,222.31
20240217110001,163.79
20240217111001,111.22
20240217112001,65.88
20240217113001,29.15
20240217114001,0.23
20240217115001,-25.41
20240217120001,-52.6
20240217121001,-81.93
20240217122001,-109.91
20240217123001,-131.49
20240217124001,-140.79
20240217125001,-134.71
20240217130001,-119.39
20240217131001,-106.76
20240217132001,-104.4
20240217133001,-111.89
20240217134001,-124.17
20240217135001,-134.65
20240217140001,-140.14
20240217141001,-142.53
20240217142001,-144.3
20240217143001,-146.09
20240217144001,-148.32
20240217145001,-151.56
20240217150001,-155.42
20240217151001,-159.0
20240217152001,-162.43
20240217153001,-166.67
20240217154001,-172.1
20240217155001,-178.27
20240217160001,-184.87
20240217161001,-192.0
20240217162001,-199.52
20240217163001,-207.19
20240217164001,-215.26
20240217165001,-224.28
20240228090001,957.87
20240228091001,871.46
20240228092001,810.06
20240228093001,759.77
20240228094001,692.31
20240228095001,624.2
20240228100001,569.49
20240228101001,487.13
20240228102001,414.66
20240228103001,359.54
20240228104001,293.26
20240228105001,221.22
20240228110001,163.79
20240228111001,111.22
20240228112001,65.88
20240228113001,29.15
20240228114001,0.23
20240228115001,-25.41
20240228120001,-52.6
20240228121001,-81.93
20240228122001,-109.91
20240228123001,-131.49
20240228124001,-140.79
20240228125001,-134.71
20240228130001,-119.39
20240228131001,-106.76
20240228132001,-104.4
20240228133001,-111.89
20240228134001,-124.17
20240228135001,-134.65
20240228140001,-140.14
20240228141001,-142.53
20240228142001,-144.3
20240228143001,-146.09
20240228144001,-148.32
20240228145001,-151.56
20240228150001,-155.42
20240228151001,-159.0
20240228152001,-162.43
20240228153001,-166.67
20240228154001,-172.1
20240228155001,-178.27
20240228160001,-184.87
20240228161001,-192.0
20240228162001,-199.52
20240228163001,-207.19
20240228164001,-215.26
20240228165001,-224.28
20240317090001,885.47
20240317091001,897.81
20240317092001,741.4
20240317093001,820.93
20240317094001,734.26
20240317095001,651.64
20240317100001,608.33
20240317101001,509.74
20240317102001,445.41
20240317103001,374.42
20240317104001,294.56
20240317105001,219.78
20240317110001,163.79
20240317111001,111.22
20240317112001,65.88
20240317113001,29.15
20240317114001,0.23
20240317115001,-25.41
20240317120001,-52.6
20240317121001,-81.93
20240317122001,-109.91
20240317123001,-131.49
20240317124001,-140.79
20240317125001,-134.71
20240317130001,-119.39
20240317131001,-106.76
20240317132001,-104.4
20240317133001,-111.89
20240317134001,-124.17
20240317135001,-134.65
20240317140001,-140.14
20240317141001,-142.53
20240317142001,-144.3
20240317143001,-146.09
20240317144001,-148.32
20240317145001,-151.56
20240317150001,-155.42
20240317151001,-159.0
20240317152001,-162.43
20240317153001,-166.67
20240317154001,-172.1
20240317155001,-178.27
20240317160001,-184.87
20240317161001,-192.0
20240317162001,-199.52
20240317163001,-207.19
20240317164001,-215.26
20240317165001,-224.28
20240422090001,909.32
20240422091001,878.77
20240422092001,932.04
20240422093001,902.88
20240422094001,912.5
20240422095001,695.71
20240422100001,719.34
20240422101001,591.88
20240422102001,487.43
20240422103001,354.91
20240422104001,249.22
20240422105001,204.52
20240422110001,163.79
20240422111001,111.22
20240422112001,65.88
20240422113001,29.15
20240422114001,0.23
20240422115001,-25.41
20240422120001,-52.6
20240422121001,-81.93
20240422122001,-109.91
20240422123001,-131.49
20240422124001,-140.79
20240422125001,-134.71
20240422130001,-119.39
20240422131001,-106.76
20240422132001,-104.4
20240422133001,-111.89
20240422134001,-124.17
20240422135001,-134.65
20240422140001,-140.14
20240422141001,-142.53
20240422142001,-144.3
20240422143001,-146.09
20240422144001,-148.32
20240422145001,-151.56
20240422150001,-155.42
20240422151001,-159.0
20240422152001,-162.43
20240422153001,-166.67
20240422154001,-172.1
20240422155001,-178.27
20240422160001,-184.87
20240422161001,-192.0
20240422162001,-199.52
20240422163001,-207.19
20240422164001,-215.26
20240422165001,-224.28
20240625090001,772.14
20240625091001,914.2
20240625092001,817.09
20240625093001,889.13
20240625094001,850.69
20240625095001,724.77
20240625100001,663.02
20240625101001,562.4
20240625102001,450.56
20240625103001,344.67
20240625104001,259.71
20240625105001,206.66
20240625110001,163.79
20240625111001,111.22
20240625112001,65.88
20240625113001,29.15
20240625114001,0.23
20240625115001,-25.41
20240625120001,-52.6
20240625121001,-81.93
20240625122001,-109.91
20240625123001,-131.49
20240625124001,-140.79
20240625125001,-134.71
20240625130001,-119.39
20240625131001,-106.76
20240625132001,-104.4
20240625133001,-111.89
20240625134001,-124.17
20240625135001,-134.65
20240625140001,-140.14
20240625141001,-142.53
20240625142001,-144.3
20240625143001,-146.09
20240625144001,-148.32
20240625145001,-151.56
20240625150001,-155.42
20240625151001,-159.0
20240625152001,-162.43
20240625153001,-166.67
20240625154001,-172.1
20240625155001,-178.27
20240625160001,-184.87
20240625161001,-192.0
20240625162001,-199.52
20240625163001,-207.19
20240625164001,-215.26
20240625165001,-224.28
20240208090002,52.38
20240208091002,863.4
20240208092002,760.14
20240208093002,815.7
20240208094002,833.98
20240208095002,731.19
20240208100002,696.03
20240208101002,603.03
20240208102002,504.97
20240208103002,412.64
20240208104002,333.8
20240208105002,249.62
20240208110002,163.79
20240208111002,111.22
20240208112002,65.88
20240208113002,29.15
20240208114002,0.23
20240208115002,-25.41
20240208120002,-52.6
20240208121002,-81.93
20240208122002,-109.91
20240208123002,-131.49
20240208124002,-140.79
20240208125002,-134.71
20240208130002,-119.39
20240208131002,-106.76
20240208132002,-104.4
20240208133002,-111.89
20240208134002,-124.17
20240208135002,-134.65
20240208140002,-140.14
20240208141002,-142.53
20240208142002,-144.3
20240208143002,-146.09
20240208144002,-148.32
20240208145002,-151.56
20240208150002,-155.42
20240208151002,-159.0
20240208152002,-162.43
20240208153002,-166.67
20240208154002,-172.1
20240208155002,-178.27
20240208160002,-184.87
20240208161002,-192.0
20240208162002,-199.52
20240208163002,-207.19
20240208164002,-215.26
20240208165002,-224.28
20240217090002,835.51
20240217091002,964.18
20240217092002,745.93
20240217093002,718.21
20240217094002,724.71
20240217095002,652.55
20240217100002,595.59
20240217101002,501.11
20240217102002,426.77
20240217103002,353.96
20240217104002,291.46
20240217105002,222.07
20240217110002,163.79
20240217111002,111.22
20240217112002,65.88
20240217113002,29.15
20240217114002,0.23
20240217115002,-25.41
20240217120002,-52.6
20240217121002,-81.93
20240217122002,-109.91
20240217123002,-131.49
20240217124002,-140.79
20240217125002,-134.71
20240217130002,-119.39
20240217131002,-106.76
20240217132002,-104.4
20240217133002,-111.89
20240217134002,-124.17
20240217135002,-134.65
20240217140002,-140.14
20240217141002,-142.53
20240217142002,-144.3
20240217143002,-146.09
20240217144002,-148.32
20240217145002,-151.56
20240217150002,-155.42
20240217151002,-159.0
20240217152002,-162.43
20240217153002,-166.67
20240217154002,-172.1
20240217155002,-178.27
20240217160002,-184.87
20240217161002,-192.0
20240217162002,-199.52
20240217163002,-207.19
20240217164002,-215.26
20240217165002,-224.28
20240313090002,475.76
20240313091002,814.85
20240313092002,742.66
20240313093002,782.63
20240313094002,775.68
20240313095002,695.1
20240313100002,631.91
20240313101002,551.85
20240313102002,459.15
20240313103002,366.63
20240313104002,286.25
20240313105002,220.28
20240313110002,163.79
20240313111002,111.22
20240313112002,65.88
20240313113002,29.15
20240313114002,0.23
20240313115002,-25.41
20240313120002,-52.6
20240313121002,-81.93
20240313122002,-109.91
20240313123002,-131.49
20240313124002,-140.79
20240313125002,-134.71
20240313130002,-119.39
20240313131002,-106.76
20240313132002,-104.4
20240313133002,-111.89
20240313134002,-124.17
20240313135002,-134.65
20240313140002,-140.14
20240313141002,-142.53
20240313142002,-144.3
20240313143002,-146.09
20240313144002,-148.32
20240313145002,-151.56
20240313150002,-155.42
20240313151002,-159.0
20240313152002,-162.43
20240313153002,-166.67
20240313154002,-172.1
20240313155002,-178.27
20240313160002,-184.87
20240313161002,-192.0
20240313162002,-199.52
20240313163002,-207.19
20240313164002,-215.26
20240313165002,-224.28
20240317090002,864.66
20240317091002,899.21
20240317092002,711.79
20240317093002,805.07
20240317094002,759.05
20240317095002,685.88
20240317100002,610.14
20240317101002,520.53
20240317102002,463.53
20240317103002,375.55
20240317104002,291.62
20240317105002,220.31
20240317110002,163.79
20240317111002,111.22
20240317112002,65.88
20240317113002,29.15
20240317114002,0.23
20240317115002,-25.41
20240317120002,-52.6
20240317121002,-81.93
20240317122002,-109.91
20240317123002,-131.49
20240317124002,-140.79
20240317125002,-134.71
20240317130002,-119.39
20240317131002,-106.76
20240317132002,-104.4
20240317133002,-111.89
20240317134002,-124.17
20240317135002,-134.65
20240317140002,-140.14
20240317141002,-142.53
20240317142002,-144.3
20240317143002,-146.09
20240317144002,-148.32
20240317145002,-151.56
20240317150002,-155.42
20240317151002,-159.0
20240317152002,-162.43
20240317153002,-166.67
20240317154002,-172.1
20240317155002,-178.27
20240317160002,-184.87
20240317161002,-192.0
20240317162002,-199.52
20240317163002,-207.19
20240317164002,-215.26
20240317165002,-224.28
20240328090002,834.41
20240328091002,877.33
20240328092002,712.11
20240328093002,837.17
20240328094002,796.24
20240328095002,686.58
20240328100002,622.21
20240328101002,526.87
20240328102002,458.36
20240328103002,378.19
20240328104002,292.16
20240328105002,216.99
20240328110002,163.79
20240328111002,111.22
20240328112002,65.88
20240328113002,29.15
20240328114002,0.23
20240328115002,-25.41
20240328120002,-52.6
20240328121002,-81.93
20240328122002,-109.91
20240328123002,-131.49
20240328124002,-140.79
20240328125002,-134.71
20240328130002,-119.39
20240328131002,-106.76
20240328132002,-104.4
20240328133002,-111.89
20240328134002,-124.17
20240328135002,-134.65
20240328140002,-140.14
20240328141002,-142.53
20240328142002,-144.3
20240328143002,-146.09
20240328144002,-148.32
20240328145002,-151.56
20240328150002,-155.42
20240328151002,-159.0
20240328152002,-162.43
20240328153002,-166.67
20240328154002,-172.1
20240328155002,-178.27
20240328160002,-184.87
20240328161002,-192.0
20240328162002,-199.52
20240328163002,-207.19
20240328164002,-215.26
20240328165002,-224.28
20240419090002,261.9
20240419091002,1018.14
20240419092002,785.5
20240419093002,764.78
20240419094002,668.35
20240419095002,702.62
20240419100002,586.41
20240419101002,530.51
20240419102002,464.77
20240419103002,383.25
20240419104002,283.46
20240419105002,214.77
20240419110002,163.79
20240419111002,111.22
20240419112002,65.88
20240419113002,29.15
20240419114002,0.23
20240419115002,-25.41
20240419120002,-52.6
20240419121002,-81.93
20240419122002,-109.91
20240419123002,-131.49
20240419124002,-140.79
20240419125002,-134.71
20240419130002,-119.39
20240419131002,-106.76
20240419132002,-104.4
20240419133002,-111.89
20240419134002,-124.17
20240419135002,-134.65
20240419140002,-140.14
20240419141002,-142.53
20240419142002,-144.3
20240419143002,-146.09
20240419144002,-148.32
20240419145002,-151.56
20240419150002,-155.42
20240419151002,-159.0
20240419152002,-162.43
20240419153002,-166.67
20240419154002,-172.1
20240419155002,-178.27
20240419160002,-184.87
20240419161002,-192.0
20240419162002,-199.52
20240419163002,-207.19
20240419164002,-215.26
20240419165002,-224.28
20240429090002,191.23
20240429091002,1164.01
20240429092002,882.21
20240429093002,713.26
20240429094002,461.5
20240429095002,695.08
20240429100002,583.92
20240429101002,488.31
20240429102002,462.19
20240429103002,387.71
20240429104002,278.24
20240429105002,213.39
20240429110002,163.79
20240429111002,111.22
20240429112002,65.88
20240429113002,29.15
20240429114002,0.23
20240429115002,-25.41
20240429120002,-52.6
20240429121002,-81.93
20240429122002,-109.91
20240429123002,-131.49
20240429124002,-140.79
20240429125002,-134.71
20240429130002,-119.39
20240429131002,-106.76
20240429132002,-104.4
20240429133002,-111.89
20240429134002,-124.17
20240429135002,-134.65
20240429140002,-140.14
20240429141002,-142.53
20240429142002,-144.3
20240429143002,-146.09
20240429144002,-148.32
20240429145002,-151.56
20240429150002,-155.42
20240429151002,-159.0
20240429152002,-162.43
20240429153002,-166.67
20240429154002,-172.1
20240429155002,-178.27
20240429160002,-184.87
20240429161002,-192.0
20240429162002,-199.52
20240429163002,-207.19
20240429164002,-215.26
20240429165002,-224.28
20240714090002,545.56
20240714091002,958.84
20240714092002,719.76
20240714093002,809.17
20240714094002,754.62
20240714095002,704.16
20240714100002,602.43
20240714101002,550.96
20240714102002,457.65
20240714103002,357.45
20240714104002,276.71
20240714105002,217.59
20240714110002,163.79
20240714111002,111.22
20240714112002,65.88
20240714113002,29.15
20240714114002,0.23
20240714115002,-25.41
20240714120002,-52.6
20240714121002,-81.93
20240714122002,-109.91
20240714123002,-131.49
20240714124002,-140.79
20240714125002,-134.71
20240714130002,-119.39
20240714131002,-106.76
20240714132002,-104.4
20240714133002,-111.89
20240714134002,-124.17
20240714135002,-134.65
20240714140002,-140.14
20240714141002,-142.53
20240714142002,-144.3
20240714143002,-146.09
20240714144002,-148.32
20240714145002,-151.56
20240714150002,-155.42
20240714151002,-159.0
20240714152002,-162.43
20240714153002,-166.67
20240714154002,-172.1
20240714155002,-178.27
20240714160002,-184.87
20240714161002,-192.0
20240714162002,-199.52
20240714163002,-207.19
20240714164002,-215.26
20240714165002,-224.28
20240716090002,517.86
20240716091002,944.94
20240716092002,711.65
20240716093002,792.11
20240716094002,728.4
20240716095002,701.69
20240716100002,593.94
20240716101002,543.15
20240716102002,454.95
20240716103002,362.36
20240716104002,280.97
20240716105002,219.85
20240716110002,163.79
20240716111002,111.22
20240716112002,65.88
20240716113002,29.15
20240716114002,0.23
20240716115002,-25.41
20240716120002,-52.6
20240716121002,-81.93
20240716122002,-109.91
20240716123002,-131.49
20240716124002,-140.79
20240716125002,-134.71
20240716130002,-119.39
20240716131002,-106.76
20240716132002,-104.4
20240716133002,-111.89
20240716134002,-124.17
20240716135002,-134.65
20240716140002,-140.14
20240716141002,-142.53
20240716142002,-144.3
20240716143002,-146.09
20240716144002,-148.32
20240716145002,-151.56
20240716150002,-155.42
20240716151002,-159.0
20240716152002,-162.43
20240716153002,-166.67
20240716154002,-172.1
20240716155002,-178.27
20240716160002,-184.87
20240716161002,-192.0
20240716162002,-199.52
20240716163002,-207.19
20240716164002,-215.26
20240716165002,-224.28
20240720090002,515.17
20240720091002,956.46
20240720092002,723.34
20240720093002,818.06
20240720094002,752.04
20240720095002,703.29
20240720100002,606.03
20240720101002,551.04
20240720102002,455.61
20240720103002,358.83
20240720104002,276.32
20240720105002,217.07
20240720110002,163.79
20240720111002,111.22
20240720112002,65.88
20240720113002,29.15
20240720114002,0.23
20240720115002,-25.41
20240720120002,-52.6
20240720121002,-81.93
20240720122002,-109.91
20240720123002,-131.49
20240720124002,-140.79
20240720125002,-134.71
20240720130002,-119.39
20240720131002,-106.76
20240720132002,-104.4
20240720133002,-111.89
20240720134002,-124.17
20240720135002,-134.65
20240720140002,-140.14
20240720141002,-142.53
20240720142002,-144.3
20240720143002,-146.09
20240720144002,-148.32
20240720145002,-151.56
20240720150002,-155.42
20240720151002,-159.0
20240720152002,-162.43
20240720153002,-166.67
20240720154002,-172.1
20240720155002,-178.27
20240720160002,-184.87
20240720161002,-192.0
20240720162002,-199.52
20240720163002,-207.19
20240720164002,-215.26
20240720165002,-224.28
20240324090003,1092.56
20240324091003,979.73
20240324092003,619.56
20240324093003,846.08
20240324094003,741.76
20240324095003,624.7
20240324100003,561.62
20240324101003,477.8
20240324102003,384.54
20240324103003,412.31
20240324104003,287.72
20240324105003,218.93
20240324110003,163.79
20240324111003,111.22
20240324112003,65.88
20240324113003,29.15
20240324114003,0.23
20240324115003,-25.41
20240324120003,-52.6
20240324121003,-81.93
20240324122003,-109.91
20240324123003,-131.49
20240324124003,-140.79
20240324125003,-134.71
20240324130003,-119.39
20240324131003,-106.76
20240324132003,-104.4
20240324133003,-111.89
20240324134003,-124.17
20240324135003,-134.65
20240324140003,-140.14
20240324141003,-142.53
20240324142003,-144.3
20240324143003,-146.09
20240324144003,-148.32
20240324145003,-151.56
20240324150003,-155.42
20240324151003,-159.0
20240324152003,-162.43
20240324153003,-166.67
20240324154003,-172.1
20240324155003,-178.27
20240324160003,-184.87
20240324161003,-192.0
20240324162003,-199.52
20240324163003,-207.19
20240324164003,-215.26
20240324165003,-224.28
20240328090003,1144.52
20240328091003,830.49
20240328092003,771.2
20240328093003,832.91
20240328094003,696.82
20240328095003,602.99
20240328100003,520.33
20240328101003,424.52
20240328102003,399.17
20240328103003,413.71
20240328104003,289.04
20240328105003,219.03
20240328110003,163.79
20240328111003,111.22
20240328112003,65.88
20240328113003,29.15
20240328114003,0.23
20240328115003,-25.41
20240328120003,-52.6
20240328121003,-81.93
20240328122003,-109.91
20240328123003,-131.49
20240328124003,-140.79
20240328125003,-134.71
20240328130003,-119.39
20240328131003,-106.76
20240328132003,-104.4
20240328133003,-111.89
20240328134003,-124.17
20240328135003,-134.65
20240328140003,-140.14
20240328141003,-142.53
20240328142003,-144.3
20240328143003,-146.09
20240328144003,-148.32
20240328145003,-151.56
20240328150003,-155.42
20240328151003,-159.0
20240328152003,-162.43
20240328153003,-166.67
20240328154003,-172.1
20240328155003,-178.27
20240328160003,-184.87
20240328161003,-192.0
20240328162003,-199.52
20240328163003,-207.19
20240328164003,-215.26
20240328165003,-224.28
20240330090003,121.67
20240330091003,1140.58
20240330092003,823.88
20240330093003,854.13
20240330094003,751.35
20240330095003,720.35
20240330100003,680.75
20240330101003,577.06
20240330102003,494.87
20240330103003,408.69
20240330104003,294.99
20240330105003,223.7
20240330110003,163.79
20240330111003,111.22
20240330112003,65.88
20240330113003,29.15
20240330114003,0.23
20240330115003,-25.41
20240330120003,-52.6
20240330121003,-81.93
20240330122003,-109.91
20240330123003,-131.49
20240330124003,-140.79
20240330125003,-134.71
20240330130003,-119.39
20240330131003,-106.76
20240330132003,-104.4
20240330133003,-111.89
20240330134003,-124.17
20240330135003,-134.65
20240330140003,-140.14
20240330141003,-142.53
20240330142003,-144.3
20240330143003,-146.09
20240330144003,-148.32
20240330145003,-151.56
20240330150003,-155.42
20240330151003,-159.0
20240330152003,-162.43
20240330153003,-166.67
20240330154003,-172.1
20240330155003,-178.27
20240330160003,-184.87
20240330161003,-192.0
20240330162003,-199.52
20240330163003,-207.19
20240330164003,-215.26
20240330165003,-224.28
20240424090003,-77.36
20240424091003,1246.85
20240424092003,915.8
20240424093003,845.72
20240424094003,780.5
20240424095003,730.39
20240424100003,741.36
20240424101003,610.06
20240424102003,529.67
20240424103003,438.8
20240424104003,339.52
20240424105003,269.28
20240424110003,163.79
20240424111003,111.22
20240424112003,65.88
20240424113003,29.15
20240424114003,0.23
20240424115003,-25.41
20240424120003,-52.6
20240424121003,-81.93
20240424122003,-109.91
20240424123003,-131.49
20240424124003,-140.79
20240424125003,-134.71
20240424130003,-119.39
20240424131003,-106.76
20240424132003,-104.4
20240424133003,-111.89
20240424134003,-124.17
20240424135003,-134.65
20240424140003,-140.14
20240424141003,-142.53
20240424142003,-144.3
20240424143003,-146.09
20240424144003,-148.32
20240424145003,-151.56
20240424150003,-155.42
20240424151003,-159.0
20240424152003,-162.43
20240424153003,-166.67
20240424154003,-172.1
20240424155003,-178.27
20240424160003,-184.87
20240424161003,-192.0
20240424162003,-199.52
20240424163003,-207.19
20240424164003,-215.26
20240424165003,-224.28
20240426090003,547.8
20240426091003,1061.37
20240426092003,619.49
20240426093003,685.42
20240426094003,579.98
20240426095003,698.86
20240426100003,541.75
20240426101003,495.08
20240426102003,458.55
20240426103003,379.13
20240426104003,268.01
20240426105003,221.17
20240426110003,163.79
20240426111003,111.22
20240426112003,65.88
20240426113003,29.15
20240426114003,0.23
20240426115003,-25.41
20240426120003,-52.6
20240426121003,-81.93
20240426122003,-109.91
20240426123003,-131.49
20240426124003,-140.79
20240426125003,-134.71
20240426130003,-119.39
20240426131003,-106.76
20240426132003,-104.4
20240426133003,-111.89
20240426134003,-124.17
20240426135003,-134.65
20240426140003,-140.14
20240426141003,-142.53
20240426142003,-144.3
20240426143003,-146.09
20240426144003,-148.32
20240426145003,-151.56
20240426150003,-155.42
20240426151003,-159.0
20240426152003,-162.43
20240426153003,-166.67
20240426154003,-172.1
20240426155003,-178.27
20240426160003,-184.87
20240426161003,-192.0
20240426162003,-199.52
20240426163003,-207.19
20240426164003,-215.26
20240426165003,-224.28
20240428090003,454.34
20240428091003,982.22
20240428092003,738.54
20240428093003,742.52
20240428094003,706.7
20240428095003,685.17
20240428100003,586.44
20240428101003,533.49
20240428102003,460.26
20240428103003,371.53
20240428104003,286.71
20240428105003,221.37
20240428110003,163.79
20240428111003,111.22
20240428112003,65.88
20240428113003,29.15
20240428114003,0.23
20240428115003,-25.41
20240428120003,-52.6
20240428121003,-81.93
20240428122003,-109.91
20240428123003,-131.49
20240428124003,-140.79
20240428125003,-134.71
20240428130003,-119.39
20240428131003,-106.76
20240428132003,-104.4
20240428133003,-111.89
20240428134003,-124.17
20240428135003,-134.65
20240428140003,-140.14
20240428141003,-142.53
20240428142003,-144.3
20240428143003,-146.09
20240428144003,-148.32
20240428145003,-151.56
20240428150003,-155.42
20240428151003,-159.0
20240428152003,-162.43
20240428153003,-166.67
20240428154003,-172.1
20240428155003,-178.27
20240428160003,-184.87
20240428161003,-192.0
20240428162003,-199.52
20240428163003,-207.19
20240428164003,-215.26
20240428165003,-224.28
20240429090003,216.42
20240429091003,1070.24
20240429092003,855.26
20240429093003,705.98
20240429094003,515.7
20240429095003,649.49
20240429100003,577.96
20240429101003,484.69
20240429102003,458.05
20240429103003,381.12
20240429104003,279.4
20240429105003,215.74
20240429110003,163.79
20240429111003,111.22
20240429112003,65.88
20240429113003,29.15
20240429114003,0.23
20240429115003,-25.41
20240429120003,-52.6
20240429121003,-81.93
20240429122003,-109.91
20240429123003,-131.49
20240429124003,-140.79
20240429125003,-134.71
20240429130003,-119.39
20240429131003,-106.76
20240429132003,-104.4
20240429133003,-111.89
20240429134003,-124.17
20240429135003,-134.65
20240429140003,-140.14
20240429141003,-142.53
20240429142003,-144.3
20240429143003,-146.09
20240429144003,-148.32
20240429145003,-151.56
20240429150003,-155.42
20240429151003,-159.0
20240429152003,-162.43
20240429153003,-166.67
20240429154003,-172.1
20240429155003,-178.27
20240429160003,-184.87
20240429161003,-192.0
20240429162003,-199.52
20240429163003,-207.19
20240429164003,-215.26
20240429165003,-224.28
20240619090003,734.16
20240619091003,1752.14
20240619092003,775.14
20240619093003,933.96
20240619094003,905.71
20240619095003,759.25
20240619100003,645.98
20240619101003,554.28
20240619102003,472.91
20240619103003,342.5
20240619104003,266.06
20240619105003,204.38
20240619110003,163.79
20240619111003,111.22
20240619112003,65.88
20240619113003,29.15
20240619114003,0.23
20240619115003,-25.41
20240619120003,-52.6
20240619121003,-81.93
20240619122003,-109.91
20240619123003,-131.49
20240619124003,-140.79
20240619125003,-134.71
20240619130003,-119.39
20240619131003,-106.76
20240619132003,-104.4
20240619133003,-111.89
20240619134003,-124.17
20240619135003,-134.65
20240619140003,-140.14
20240619141003,-142.53
20240619142003,-144.3
20240619143003,-146.09
20240619144003,-148.32
20240619145003,-151.56
20240619150003,-155.42
20240619151003,-159.0
20240619152003,-162.43
20240619153003,-166.67
20240619154003,-172.1
20240619155003,-178.27
20240619160003,-184.87
20240619161003,-192.0
20240619162003,-199.52
20240619163003,-207.19
20240619164003,-215.26
20240619165003,-224.28
20240425090004,-2.0
20240425091004,1109.91
20240425092004,867.66
20240425093004,858.23
20240425094004,803.49
20240425095004,733.81
20240425100004,717.28
20240425101004,610.23
20240425102004,522.94
20240425103004,427.72
20240425104004,321.5
20240425105004,252.29
20240425110004,163.79
20240425111004,111.22
20240425112004,65.88
20240425113004,29.15
20240425114004,0.23
20240425115004,-25.41
20240425120004,-52.6
20240425121004,-81.93
20240425122004,-109.91
20240425123004,-131.49
20240425124004,-140.79
20240425125004,-134.71
20240425130004,-119.39
20240425131004,-106.76
20240425132004,-104.4
20240425133004,-111.89
20240425134004,-124.17
20240425135004,-134.65
20240425140004,-140.14
20240425141004,-142.53
20240425142004,-144.3
20240425143004,-146.09
20240425144004,-148.32
20240425145004,-151.56
20240425150004,-155.42
20240425151004,-159.0
20240425152004,-162.43
20240425153004,-166.67
20240425154004,-172.1
20240425155004,-178.27
20240425160004,-184.87
20240425161004,-192.0
20240425162004,-199.52
20240425163004,-207.19
20240425164004,-215.26
20240425165004,-224.28
20240427090004,350.92
20240427091004,1024.74
20240427092004,770.15
20240427093004,796.42
20240427094004,699.99
20240427095004,694.89
20240427100004,596.28
20240427101004,534.35
20240427102004,463.47
20240427103004,378.3
20240427104004,285.19
20240427105004,217.04
20240427110004,163.79
20240427111004,111.22
20240427112004,65.88
20240427113004,29.15
20240427114004,0.23
20240427115004,-25.41
